Name,iL3,hL3,lL3
SRAE_X000212700,12.45,10.32,7.00
SRAE_X000230400,19.98,41.42,49.27
SRAE_1000017800,33.12,181.98,384.35
SRAE_2000015400,21.79,11.05,28.94
SRAE_0000019000,45.83,20.59,37.69
SRAE_X000111700,37.76,27.71,58.53
SRAE_X000192600,14.40,64.72,156.15
SRAE_0000018900,13.64,12.14,20.53
SRAE_2000015300,3.86,0.96,1.93
SRAE_X000010600,13.70,9.14,10.70
SRAE_2000015200,25.34,4.82,7.53
SRAE_1000017700,26.68,59.07,167.42
SRAE_2000015100,74.40,29.98,42.11
SRAE_X000010500,118.86,67.54,104.41
SRAE_X000230300,8.65,17.12,42.57
SRAE_X000212600,16.74,15.58,29.71
SRAE_2000015000,13.29,7.93,12.04
SRAE_X000192500,30.61,21.50,22.58
SRAE_1000017600,165.23,70.25,480.15
SRAE_X000230200,8.42,2.29,5.80
SRAE_X000111600,11.54,18.09,16.35
SRAE_0000018800,17.06,50.63,44.22
SRAE_X000010400,35.66,27.74,38.81
SRAE_X000230100,2.55,1.32,3.47
SRAE_0000018700,68.65,179.99,182.01
SRAE_1000017500,9.98,17.28,37.35
SRAE_0000018600,155.63,205.05,307.49
SRAE_X000230000,238.70,531.17,483.29
SRAE_0000018500,28.97,8.79,46.84
SRAE_X000212500,3.30,0.16,0.00
SRAE_X000111500,84.33,16.62,24.14
SRAE_2000014900,10.90,3.40,4.13
SRAE_X000229900,31.58,3.45,11.25
SRAE_0000018400,1.02,0.34,0.59
SRAE_X000111400,3.60,42.17,60.31
SRAE_0000018300,226.57,283.23,503.17
SRAE_1000017400,3.84,1.80,27.60
SRAE_X000212400,0.85,0.00,0.00
SRAE_2000014800,4.38,9.28,25.42
SRAE_X000246200,1.26,0.42,0.00
SRAE_0000018200,24.64,77.61,149.36
SRAE_2000014700,151.57,467.55,1104.53
SRAE_X000010300,59.25,12.17,12.76
SRAE_0000018100,21.31,93.59,203.31
SRAE_X000111300,12.35,23.46,28.83
SRAE_1000017300,1.02,3.98,14.16
SRAE_X000229800,147.03,23.94,49.52
SRAE_X000212300,8.28,4.62,9.80
SRAE_2000014600,3.67,3.82,2.90
SRAE_1000017200,2.07,22.30,90.01
SRAE_0000018000,1.81,0.48,0.00
SRAE_2000014500,18.33,10.05,6.04
SRAE_X000010200,15.44,8.54,13.45
SRAE_1000017100,4.66,0.00,0.00
SRAE_0000017900,15.64,11.60,18.75
SRAE_X000111200,51.95,60.49,55.84
SRAE_X000010100,32.69,3.30,7.73
SRAE_1000017000,16.87,0.00,0.00
SRAE_X000229700,2.10,0.83,3.24
SRAE_X000212200,54.92,62.01,61.50
SRAE_2000014400,8.80,12.89,18.27
SRAE_X000229600,0.60,1.38,18.74
SRAE_X000192400,11.29,2.85,4.45
SRAE_0000017800,12.39,18.32,20.86
SRAE_X000212100,13.60,5.98,3.67
SRAE_X000111100,17.32,9.16,11.24
SRAE_X000246100,101.48,232.79,529.38
SRAE_0000017700,16.11,10.35,10.06
SRAE_0000017600,15.81,33.99,61.52
SRAE_X000229500,8.93,0.59,3.45
SRAE_X000192300,2.21,5.40,0.95
SRAE_X000246000,4.00,40.57,76.94
SRAE_1000016900,9.23,7.19,29.44
SRAE_X000212000,29.72,86.77,131.06
SRAE_X000192200,2.19,0.14,8.22
SRAE_0000017500,77.90,141.41,321.90
SRAE_2000014300,22.71,26.67,54.19
SRAE_X000245900,11.72,0.00,3.07
SRAE_X000111000,40.56,27.02,56.44
SRAE_1000016800,3.42,40.11,260.68
SRAE_X000245800,9.59,2.59,3.75
SRAE_1000016700,87.63,610.78,4655.79
SRAE_X000110900,34.74,26.22,48.27
SRAE_2000014200,12.83,21.04,78.69
SRAE_0000017400,149.92,177.12,360.77
SRAE_X000229400,7.52,33.75,35.05
SRAE_1000016600,3.31,15.64,46.95
SRAE_0000044300,6.18,18.96,33.28
SRAE_X000110800,5.29,17.09,30.50
SRAE_1000016500,7.08,11.36,68.48
SRAE_X000245700,12.76,1.50,1.75
SRAE_0000044200,57.91,160.69,302.76
SRAE_X000229300,13.81,3.62,1.99
SRAE_X000245600,29.92,21.86,53.65
SRAE_X000211900,9.15,17.55,19.26
SRAE_1000016400,17.86,54.35,370.01
SRAE_X000110700,49.06,228.00,437.16
SRAE_X000192100,3.05,0.07,0.00
SRAE_X000229200,3.37,22.54,41.98
SRAE_X000110600,8.18,6.02,3.53
SRAE_X000010000,13.55,8.70,5.64
SRAE_1000016300,3.97,35.20,159.64
SRAE_X000245500,25.77,4.03,8.00
SRAE_X000211800,4.20,4.94,6.27
SRAE_0000017300,33.27,116.37,215.33
SRAE_2000014100,90.28,37.61,53.89
SRAE_X000192000,28.26,4.17,31.41
SRAE_X000110500,24.43,159.27,190.90
SRAE_X000009900,36.99,146.81,187.83
SRAE_0000044100,3.56,1.14,1.86
SRAE_X000245400,52.84,45.53,70.67
SRAE_0000017200,3.76,27.75,72.56
SRAE_X000110400,22.60,30.68,43.35
SRAE_X000191900,20.70,0.00,15.25
SRAE_0000017100,6.73,46.22,82.52
SRAE_X000229100,10.14,26.47,40.44
SRAE_X000009800,0.72,0.76,5.98
SRAE_0000017000,26.40,64.87,68.87
SRAE_X000191800,9.37,0.00,2.66
SRAE_X000245300,50.81,73.09,124.55
SRAE_0000016900,132.92,360.45,687.36
SRAE_X000229000,8.47,15.01,27.01
SRAE_X000191700,19.69,552.75,1351.01
SRAE_X000211700,3.96,0.00,0.90
SRAE_X000009700,0.52,2.31,10.19
SRAE_2000014000,29.38,4.64,11.47
SRAE_0000044000,3.23,8.38,14.56
SRAE_0000016800,26.61,16.23,11.93
SRAE_X000009610,1.07,416.18,186.39
SRAE_X000228900,73.34,80.68,105.94
SRAE_1000016200,9.93,18.15,61.82
SRAE_X000245200,8.52,32.80,24.77
SRAE_X000009600,9.50,0.00,0.00
SRAE_X000009500,9.88,74.90,4.90
SRAE_0000043900,13.85,18.27,41.78
SRAE_X000245100,44.21,121.64,177.02
SRAE_2000013900,28.26,68.50,90.96
SRAE_X000110300,34.95,142.60,241.95
SRAE_0000016700,5.32,14.39,12.76
SRAE_X000228800,40.42,7.57,23.11
SRAE_0000043800,9.05,20.92,30.18
SRAE_X000228700,45.70,50.81,115.66
SRAE_0000043700,44.21,111.18,129.50
SRAE_0000016600,4.06,2.61,4.17
SRAE_1000016100,2.03,1.59,3.63
SRAE_X000211600,30.08,8.10,4.93
SRAE_0000016500,71.75,120.14,196.53
SRAE_X000191600,6.95,10.15,38.59
SRAE_X000228600,26.94,25.92,66.76
SRAE_0000016400,14.53,19.98,41.22
SRAE_X000245000,53.17,37.08,73.48
SRAE_2000013800,32.74,130.18,164.09
SRAE_X000110200,36.62,5.24,9.82
SRAE_1000016000,65.56,254.31,1012.30
SRAE_0000016300,76.35,50.88,82.03
SRAE_1000015900,7.22,20.37,91.92
SRAE_X000244900,4.47,3.29,3.58
SRAE_X000191500,21.77,3.76,8.97
SRAE_X000110100,40.24,13.88,32.87
SRAE_X000228500,24.20,32.62,83.60
SRAE_1000015800,8.26,0.24,0.00
SRAE_0000043600,31.83,5.06,7.84
SRAE_0000016250,7.10,2.25,9.21
SRAE_X000228400,23.35,126.01,91.27
SRAE_1000015700,4.55,2.64,26.19
SRAE_0000043500,33.37,90.90,158.21
SRAE_2000013700,40.31,51.80,67.37
SRAE_0000043400,5.87,2.67,4.69
SRAE_2000013600,4.40,1.02,4.20
SRAE_X000110000,16.60,7.36,17.54
SRAE_0000016200,79.28,197.39,252.45
SRAE_X000244800,30.55,16.71,329.31
SRAE_1000015600,21.16,39.46,158.21
SRAE_X000228300,19.58,13.60,25.91
SRAE_X000009400,11.07,0.93,0.82
SRAE_0000043300,6.55,0.24,1.03
SRAE_0000016100,30.48,283.83,341.52
SRAE_X000191400,39.97,0.00,2.20
SRAE_X000109900,13.04,54.13,66.14
SRAE_X000109800,2.71,0.60,2.09
SRAE_X000211500,34.09,115.99,198.69
SRAE_2000013500,30.50,27.79,39.39
SRAE_1000015500,0.64,0.00,0.00
SRAE_0000016000,10.72,38.97,59.03
SRAE_X000211400,55.17,133.02,261.57
SRAE_X000228250,13.29,8.46,8.64
SRAE_X000211300,53.07,41.24,71.33
SRAE_1000015400,3.72,0.82,1.62
SRAE_0000043200,7.46,5.67,11.28
SRAE_2000013400,76.86,141.47,173.27
SRAE_X000191300,0.31,0.00,0.00
SRAE_X000109700,16.28,0.00,2.72
SRAE_2000013300,44.07,33.73,84.72
SRAE_1000015300,1.81,0.00,0.00
SRAE_0000043100,11.29,49.23,53.83
SRAE_2000013200,402.47,440.92,630.83
SRAE_2000013100,5.68,15.49,21.93
SRAE_X000211200,12.50,6.34,10.49
SRAE_0000043000,31.42,58.10,72.12
SRAE_1000015200,154.17,153.03,688.52
SRAE_X000244700,16.00,3.39,3.35
SRAE_X000211100,14.85,12.79,14.04
SRAE_0000015900,20.89,84.78,148.46
SRAE_X000228200,6.36,11.46,34.69
SRAE_0000042900,54.35,101.14,110.78
SRAE_X000191200,1.98,0.00,0.00
SRAE_0000015800,19.01,10.13,11.08
SRAE_X000009300,32.23,182.40,297.21
SRAE_0000042800,43.99,141.55,123.69
SRAE_0000042700,43.60,52.66,43.78
SRAE_X000211000,24.35,15.30,32.62
SRAE_X000244600,4.74,5.21,7.32
SRAE_2000013000,16.05,11.60,16.79
SRAE_X000109600,47.56,34.56,41.19
SRAE_X000244500,20.23,13.76,39.85
SRAE_X000191100,0.77,14.20,9.60
SRAE_1000015100,56.79,139.86,476.71
SRAE_0000042600,58.84,14.18,10.14
SRAE_X000228100,12.95,74.45,151.11
SRAE_0000015700,128.92,221.35,626.42
SRAE_X000009200,25.04,51.68,75.70
SRAE_X000191000,0.54,12.37,17.00
SRAE_X000109500,114.10,238.53,242.58
SRAE_X000228000,29.35,59.12,110.98
SRAE_1000015000,23.24,33.15,106.94
SRAE_X000244400,26.54,14.39,44.79
SRAE_0000042500,33.20,10.18,9.07
SRAE_X000210900,12.04,13.23,29.98
SRAE_X000227900,6.99,68.97,129.41
SRAE_0000042400,17.50,9.29,30.53
SRAE_X000244300,7.47,8.32,10.72
SRAE_2000012900,27.01,46.35,72.07
SRAE_0000055700,14.78,0.00,0.00
SRAE_0000015600,7.31,15.33,31.25
SRAE_0000042300,12.42,19.12,40.70
SRAE_X000190900,10.88,23.01,34.42
SRAE_0000055600,7.82,0.40,0.00
SRAE_0000042200,10.92,4.30,3.40
SRAE_0000055500,9.41,1.24,0.00
SRAE_2000012800,3.13,35.10,24.00
SRAE_X000009100,34.05,33.50,55.06
SRAE_1000014900,20.03,2.98,32.43
SRAE_2000012700,21.64,19.98,30.97
SRAE_X000227800,19.24,14.29,24.60
SRAE_X000109400,4.79,10.00,11.36
SRAE_0000015500,18.98,28.00,41.55
SRAE_X000009000,29.76,21.91,39.05
SRAE_X000227700,14.93,105.17,275.24
SRAE_0000055400,1.93,0.00,0.00
SRAE_X000244200,31.37,19.19,2.11
SRAE_1000014800,11.91,2.05,0.00
SRAE_X000210800,7.40,6.79,8.96
SRAE_0000042100,3.69,0.77,5.44
SRAE_0000015400,40.46,203.88,310.39
SRAE_X000109300,30.26,1.22,2.68
SRAE_0000055300,0.28,0.00,0.00
SRAE_X000109200,45.67,11.31,428.37
SRAE_X000227600,36.68,17.44,39.28
SRAE_X000210700,26.85,3.11,4.56
SRAE_0000055200,1.00,0.00,0.00
SRAE_0000015300,954.81,427.95,1079.04
SRAE_0000042000,16.57,0.43,2.54
SRAE_X000190800,38.24,68.35,81.38
SRAE_X000109100,11.64,50.08,80.56
SRAE_0000055100,4.55,0.00,0.00
SRAE_0000041900,1.74,0.00,1.27
SRAE_1000014700,18.68,9.40,94.71
SRAE_X000210600,30.62,14.68,42.54
SRAE_2000012600,29.51,30.83,66.58
SRAE_0000015200,899.92,416.31,897.22
SRAE_X000244100,76.12,97.30,74.19
SRAE_1000014600,2.82,11.16,31.67
SRAE_X000109000,10.84,18.97,34.89
SRAE_X000227500,7.70,7.92,7.13
SRAE_0000055000,10.16,0.00,0.00
SRAE_2000012500,8.97,1.43,6.30
SRAE_X000108900,39.31,26.98,34.91
SRAE_0000015100,389.88,499.90,707.95
SRAE_X000008900,38.21,42.35,63.08
SRAE_0000054900,2.32,0.00,0.00
SRAE_X000210500,18.89,3.28,6.14
SRAE_1000014500,3.96,7.54,51.85
SRAE_0000041800,16.18,26.74,27.13
SRAE_2000012400,1.69,0.00,0.00
SRAE_0000015000,19.32,15.29,23.16
SRAE_X000244000,3.12,2.30,6.05
SRAE_1000014400,3.87,0.42,0.00
SRAE_0000054800,13.84,0.00,0.00
SRAE_X000008800,21.26,63.73,102.86
SRAE_X000210400,1455.92,81.48,78.80
SRAE_1000014300,5.85,1.81,13.51
SRAE_X000243900,10.42,0.00,87.09
SRAE_X000008700,19.18,41.48,140.93
SRAE_1000014200,205.87,445.88,1027.31
SRAE_X000243800,4.43,0.00,3.62
SRAE_0000014900,86.63,43.35,43.05
SRAE_X000243700,0.57,0.00,0.00
SRAE_1000014100,88.60,382.73,1103.55
SRAE_0000041700,41.31,8.89,21.78
SRAE_0000054700,69.60,0.00,0.00
SRAE_2000012300,35.02,41.57,60.98
SRAE_X000108800,31.95,23.67,42.49
SRAE_X000243600,5.87,154.15,249.72
SRAE_X000008600,468.38,226.19,474.05
SRAE_X000210300,9.19,3.79,3.05
SRAE_X000108700,30.97,20.42,20.49
SRAE_X000108600,15.03,197.13,175.31
SRAE_X000190700,31.40,54.38,110.17
SRAE_0000014800,38.97,35.97,31.58
SRAE_X000243500,8.35,9.14,21.27
SRAE_X000210200,29.05,17.44,32.62
SRAE_X000008500,12.15,22.04,18.91
SRAE_2000012200,12.59,7.18,1.68
SRAE_X000108550,5.46,8.54,18.95
SRAE_0000054600,15.91,0.00,0.00
SRAE_X000243400,26.06,1.61,19.17
SRAE_X000008400,9.08,0.51,106.00
SRAE_2000012100,17.00,6.23,4.37
SRAE_X000108500,5.23,9.27,18.36
SRAE_0000041600,39.04,266.45,154.23
SRAE_2000012000,12.87,2.18,0.00
SRAE_1000014000,0.51,0.27,0.00
SRAE_X000210100,4.93,7.85,9.91
SRAE_X000008300,16.24,11.66,19.04
SRAE_2000011900,18.49,91.32,411.78
SRAE_0000041500,22.91,87.84,134.30
SRAE_2000011800,1.49,19.69,29.05
SRAE_1000013900,1.46,0.15,0.00
SRAE_X000008200,27.08,7.51,12.11
SRAE_2000011700,15.28,57.20,103.59
SRAE_0000054500,5.23,0.00,0.00
SRAE_0000054400,8.88,0.00,0.00
SRAE_X000108400,18.11,3.50,5.59
SRAE_1000013800,4.66,0.00,0.00
SRAE_0000041400,23.88,40.17,40.31
SRAE_2000011600,8.37,48.96,67.80
SRAE_X000210000,47.28,41.87,49.39
SRAE_0000054300,4.91,0.36,1.26
SRAE_1000013700,8.32,6.63,11.35
SRAE_X000190600,33.80,48.16,61.29
SRAE_2000011500,1.92,0.33,2.01
SRAE_X000209900,112.78,92.57,209.52
SRAE_X000108300,33.77,8.66,7.56
SRAE_X000008100,43.35,26.25,31.15
SRAE_1000013600,65.80,23.31,93.06
SRAE_X000243300,66.72,28.15,40.16
SRAE_2000011400,5.37,2.02,8.29
SRAE_X000209800,6.66,7.66,9.47
SRAE_0000054200,2.90,0.00,0.00
SRAE_X000108200,4.60,16.98,43.29
SRAE_0000014700,24.55,5.39,7.07
SRAE_1000013500,53.20,97.13,352.06
SRAE_0000041300,15.42,44.55,43.85
SRAE_X000108100,7.13,12.62,17.38
SRAE_X000209700,18.00,37.81,35.24
SRAE_0000014600,8.42,37.81,61.55
SRAE_1000013400,4.97,14.13,48.47
SRAE_0000054100,1.88,0.00,0.00
SRAE_X000227400,2.78,10.26,7.81
SRAE_X000243200,13.49,44.65,46.31
SRAE_2000011300,14.20,124.12,126.90
SRAE_0000054000,10.59,0.00,0.00
SRAE_2000011200,1.59,26.98,36.91
SRAE_1000013300,20.87,45.44,334.03
SRAE_0000014500,30.85,42.17,38.42
SRAE_2000011100,17.94,33.47,109.44
SRAE_X000008000,21.76,7.36,20.67
SRAE_0000053900,20.15,0.00,0.00
SRAE_0000041200,14.11,12.36,15.93
SRAE_X000243100,2.17,0.29,0.00
SRAE_1000013200,48.39,134.71,801.67
SRAE_X000209600,13.00,9.16,12.31
SRAE_X000227300,18.84,5.76,10.47
SRAE_2000011000,17.85,84.56,150.07
SRAE_1000013100,64.19,149.65,808.22
SRAE_0000053800,28.09,0.00,0.00
SRAE_0000041100,60.61,281.98,527.15
SRAE_1000013000,23.28,11.23,62.92
SRAE_X000190500,59.85,257.88,137.28
SRAE_X000007900,26.94,9.29,13.23
SRAE_1000012900,109.67,38.69,284.24
SRAE_0000053700,4.73,0.00,0.00
SRAE_X000190400,112.82,90.25,116.10
SRAE_1000012800,7.15,11.15,27.68
SRAE_2000010900,9.63,35.97,88.24
SRAE_X000243000,5.36,0.85,0.00
SRAE_X000209500,20.58,20.06,27.22
SRAE_0000041000,5.68,16.28,23.85
SRAE_1000012700,16.32,59.10,274.25
SRAE_0000053600,37.10,0.00,0.00
SRAE_X000242900,137.21,3.05,1.07
SRAE_0000014400,30.44,88.71,184.21
SRAE_2000010800,29.00,61.82,127.02
SRAE_0000053500,22.51,1.08,3.79
SRAE_X000209400,20.86,76.71,274.95
SRAE_0000040900,14.68,28.29,77.55
SRAE_X000108000,5.96,8.85,9.68
SRAE_X000227200,9.06,3.71,17.36
SRAE_0000053400,8.29,0.00,0.00
SRAE_0000014300,52.70,154.71,166.10
SRAE_X000209300,57.01,15.44,13.72
SRAE_X000190300,368.28,1110.76,2196.74
SRAE_2000010700,9.21,6.63,15.11
SRAE_X000242800,20.62,21.88,27.42
SRAE_X000107900,12.31,22.81,16.95
SRAE_0000040800,50.33,228.98,371.40
SRAE_X000190200,37.23,14.74,22.78
SRAE_0000040700,22.37,81.14,137.87
SRAE_X000209200,15.86,17.26,22.08
SRAE_X000227100,2.75,0.26,0.62
SRAE_0000040600,94.76,454.06,1534.62
SRAE_X000242700,272.96,220.14,497.41
SRAE_0000053300,9.13,0.00,0.00
SRAE_0000040500,0.51,13.99,60.82
SRAE_2000010600,5.65,39.11,56.81
SRAE_X000209100,18.12,9.52,12.46
SRAE_0000014200,37.92,12.89,13.36
SRAE_X000190100,46.27,3.62,8.63
SRAE_X000107800,28.37,0.00,1.59
SRAE_2000010500,19.86,10.61,41.39
SRAE_X000007800,63.85,15.21,23.53
SRAE_X000242600,37.64,8.92,30.09
SRAE_X000227000,44.96,95.00,174.57
SRAE_X000242500,234.74,51.77,172.85
SRAE_0000040400,3.85,5.21,10.98
SRAE_0000053200,21.63,4.63,2.71
SRAE_0000014150,14.10,27.80,40.73
SRAE_X000107700,8.82,192.26,326.03
SRAE_0000040300,3.19,2.76,4.62
SRAE_X000209000,1.28,4.10,2.71
SRAE_X000226900,8.15,5.23,5.89
SRAE_X000007700,9.69,18.78,25.42
SRAE_0000040200,6.60,2.32,2.04
SRAE_X000107600,12.16,21.13,48.37
SRAE_X000242400,17.80,44.12,91.09
SRAE_X000190000,9.57,13.03,25.65
SRAE_0000053100,21.33,0.00,0.00
SRAE_0000040100,0.43,1.14,0.00
SRAE_2000010400,14.85,13.02,37.72
SRAE_X000242300,4.71,1.08,13.26
SRAE_0000053000,5.05,0.00,0.00
SRAE_X000107500,76.78,176.31,279.54
SRAE_0000040000,4.09,1.89,4.26
SRAE_X000107400,26.80,4.86,0.00
SRAE_0000014100,42.91,10.62,16.34
SRAE_X000007600,27.45,6.63,13.42
SRAE_0000052900,97.92,1.93,2.26
SRAE_X000242200,92.84,155.63,276.74
SRAE_0000039900,4.10,13.58,36.29
SRAE_0000052800,12.54,0.44,0.00
SRAE_X000226800,13.43,36.41,71.23
SRAE_0000014000,19.54,0.37,1.31
SRAE_0000039800,9.87,11.51,2.65
SRAE_X000208900,6.63,10.79,9.02
SRAE_X000189900,20.36,4.31,6.43
SRAE_1000012600,3.50,0.16,0.00
SRAE_0000052700,9.93,0.00,0.00
SRAE_X000208800,3.57,1.28,3.01
SRAE_X000189800,15.45,0.75,3.31
SRAE_1000012500,19.43,6.32,20.39
SRAE_0000013900,11.39,18.55,19.92
SRAE_X000208700,0.00,0.43,3.03
SRAE_X000007500,2.08,1.85,1.68
SRAE_0000052600,3.78,0.00,0.00
SRAE_0000013800,58.24,122.73,245.90
SRAE_0000039700,7.63,13.26,25.65
SRAE_X000107300,26.16,41.58,83.87
SRAE_0000039600,11.47,31.13,71.84
SRAE_2000010300,6.31,2.22,9.74
SRAE_1000012400,10.61,22.98,114.09
SRAE_0000013700,0.50,9.15,17.69
SRAE_X000189700,7.78,0.62,1.55
SRAE_0000039500,2.45,0.51,138.08
SRAE_X000208600,1.55,6.88,16.59
SRAE_2000010200,63.15,81.67,80.89
SRAE_X000242100,13.31,29.39,26.19
SRAE_X000007400,3.80,0.00,0.39
SRAE_X000208500,12.17,177.47,470.46
SRAE_0000052500,2.06,0.00,0.00
SRAE_2000010100,84.31,62.96,56.97
SRAE_0000013600,3.67,15.78,40.29
SRAE_0000039400,20.02,104.94,160.63
SRAE_2000010000,61.84,31.01,53.74
SRAE_X000208400,17.19,53.26,82.04
SRAE_0000013500,3.50,5.55,10.13
SRAE_X000007300,23.47,3.51,1.61
SRAE_X000226700,22.89,17.15,28.98
SRAE_0000052400,8.70,0.00,0.00
SRAE_1000012300,2.03,9.09,9.87
SRAE_X000208300,13.94,35.68,35.91
SRAE_1000012200,2.03,8.13,19.00
SRAE_X000107250,22.57,7.52,16.08
SRAE_X000208200,10.45,10.33,24.19
SRAE_X000007200,17.35,9.93,31.83
SRAE_0000039300,109.22,425.75,946.01
SRAE_0000013400,87.89,755.22,1406.29
SRAE_1000012100,8.36,23.44,115.36
SRAE_X000226600,6.09,29.28,46.36
SRAE_0000052300,16.32,0.00,0.00
SRAE_0000039200,4.75,5.20,10.20
SRAE_X000107200,15.27,4.09,8.32
SRAE_2000009900,21.94,53.20,76.38
SRAE_X000208100,23.65,5.09,12.43
SRAE_X000189600,12.38,3.69,3.70
SRAE_0000039100,7.41,37.80,58.13
SRAE_2000009800,9.67,10.30,13.97
SRAE_X000107100,0.94,0.00,1.86
SRAE_0000052200,42.55,22.37,2.66
SRAE_1000012000,11.99,5.93,21.13
SRAE_0000013300,25.90,9.02,19.21
SRAE_X000208000,4.69,0.70,1.84
SRAE_0000013200,31.31,109.22,171.23
SRAE_0000039000,12.49,22.04,42.69
SRAE_X000242000,16.96,15.10,28.97
SRAE_X000226500,0.52,0.68,0.00
SRAE_X000189500,26.23,9.80,15.79
SRAE_0000013100,46.50,148.30,171.60
SRAE_0000038900,20.73,26.16,52.50
SRAE_2000009700,19.90,30.66,34.32
SRAE_X000241900,40.56,82.74,140.64
SRAE_0000038800,9.72,5.41,8.24
SRAE_1000011900,3.61,0.65,4.87
SRAE_0000038700,15.06,75.12,130.37
SRAE_X000241800,28.49,23.87,56.12
SRAE_2000009600,1.54,8.15,21.45
SRAE_1000011800,10.13,5.11,18.59
SRAE_X000241700,59.60,38.43,107.41
SRAE_0000052100,307.41,640.13,286.60
SRAE_X000007100,3.87,2.19,4.27
SRAE_X000226400,1.73,1.30,1.72
SRAE_0000013000,27.22,15.69,33.39
SRAE_2000009500,24.11,11.48,26.67
SRAE_X000207900,22.35,35.83,64.05
SRAE_1000011700,19.39,9.17,41.92
SRAE_0000038600,13.03,18.15,40.65
SRAE_X000241600,1680.23,1061.38,843.74
SRAE_1000011600,21.92,10.63,45.06
SRAE_0000012900,9.33,11.98,8.56
SRAE_X000226300,14.91,0.91,3.21
SRAE_0000038500,2.90,3.13,1.22
SRAE_X000207800,3.29,8.91,3.38
SRAE_X000226200,11.09,2.79,4.53
SRAE_1000011500,6.94,5.85,16.34
SRAE_2000009400,11.10,1.05,1.84
SRAE_X000241500,3.86,0.00,43.80
SRAE_0000038400,5.02,10.51,17.11
SRAE_X000107000,4.94,14.89,19.60
SRAE_X000241400,4.75,0.74,27.81
SRAE_0000038300,13.83,12.74,28.07
SRAE_X000226100,5.76,0.08,0.53
SRAE_0000012800,3.01,37.39,43.77
SRAE_0000052000,7.91,0.37,0.17
SRAE_0000012700,0.00,3.07,0.00
SRAE_X000241300,1.63,13.42,16.65
SRAE_0000051900,6.92,1.83,0.00
SRAE_X000226000,5.36,0.00,0.00
SRAE_X000189400,36.86,44.33,60.92
SRAE_X000207700,23.26,146.26,200.88
SRAE_0000038200,25.32,50.46,55.08
SRAE_1000011400,7.02,6.94,22.34
SRAE_0000012600,0.99,2.44,4.57
SRAE_2000009300,50.98,52.25,84.71
SRAE_X000106900,14.09,11.07,28.30
SRAE_X000241200,24.31,18.75,41.22
SRAE_X000007000,10.87,9.65,13.73
SRAE_0000051800,44.24,0.00,0.00
SRAE_X000189300,7.00,5.50,11.84
SRAE_X000225900,5.18,246.01,482.41
SRAE_X000106800,7.72,16.31,10.34
SRAE_X000241100,15.49,8.11,10.41
SRAE_X000189200,133.82,78.03,153.64
SRAE_0000038100,0.00,0.00,0.00
SRAE_0000051700,1.62,0.00,0.00
SRAE_1000011300,51.73,13.40,36.61
SRAE_0000051600,1.93,0.51,0.00
SRAE_X000006900,4.62,3.96,0.00
SRAE_0000051500,28.50,0.00,0.00
SRAE_0000012500,0.70,3.12,0.00
SRAE_1000011200,11.27,31.34,141.16
SRAE_X000225850,3645.97,4193.63,2781.96
SRAE_2000009200,0.78,4.14,2.60
SRAE_0000051450,21.03,0.00,0.00
SRAE_0000038000,14.75,23.49,27.07
SRAE_X000225800,1.38,0.00,2.56
SRAE_2000009100,2.09,0.00,0.00
SRAE_X000207600,35.73,18.35,30.65
SRAE_X000006800,1.77,0.15,1.32
SRAE_X000189100,9.45,12.46,23.38
SRAE_0000012400,4.50,6.28,3.58
SRAE_0000037900,60.47,280.87,415.31
SRAE_0000051400,4.20,0.00,0.00
SRAE_X000241000,42.52,36.26,78.46
SRAE_0000012300,19.17,3.02,17.23
SRAE_0000051300,5.68,0.00,0.00
SRAE_X000006700,10.25,2.16,4.79
SRAE_2000009000,11.24,26.58,26.73
SRAE_X000207500,23.77,20.26,23.91
SRAE_0000051200,35.41,0.00,0.00
SRAE_1000011100,39.51,17.57,58.37
SRAE_0000051100,39.10,0.00,0.00
SRAE_X000207400,10.79,2.37,0.00
SRAE_0000012200,2.92,0.89,5.21
SRAE_X000006600,36.68,14.03,26.71
SRAE_2000008900,11.00,9.27,8.88
SRAE_0000051000,12.83,0.00,0.00
SRAE_0000012100,5.68,8.76,8.43
SRAE_X000225700,5.08,1.34,2.35
SRAE_1000011000,64.08,41.99,163.65
SRAE_X000106700,9.87,20.32,17.40
SRAE_0000012000,15.62,25.92,37.90
SRAE_0000037800,16.45,13.92,25.71
SRAE_X000006500,47.47,69.22,121.05
SRAE_X000106600,33.68,25.79,46.95
SRAE_0000050900,8.43,0.00,0.00
SRAE_X000240900,25.94,14.17,16.64
SRAE_1000010900,7.16,25.23,70.59
SRAE_2000008800,89.75,64.39,89.17
SRAE_X000207300,24.88,13.05,5.64
SRAE_0000011900,4.97,32.61,46.69
SRAE_0000050800,26.01,0.00,0.00
SRAE_0000050750,3.04,0.00,0.00
SRAE_X000006400,3.93,7.36,12.55
SRAE_1000010800,8.05,14.53,79.04
SRAE_X000225600,10.41,0.00,0.00
SRAE_0000050700,17.73,0.00,0.00
SRAE_X000106500,8.97,14.04,17.35
SRAE_0000011800,78.27,32.36,54.10
SRAE_X000006300,0.98,0.43,10.64
SRAE_X000225500,27.78,65.38,120.33
SRAE_1000010700,97.91,93.29,469.51
SRAE_X000240800,10.23,1.28,0.00
SRAE_0000050600,5.43,0.00,0.00
SRAE_0000037700,19.71,4.47,1.74
SRAE_0000011700,10.89,69.85,129.89
